ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
hsa03010,Ribosome,178,0.557113443224266,2.15525876348885,7.76737555977102e-08,2.7341161970394e-05,2.46002742416735e-05,4749,"tags=61%, list=28%, signal=44%",6231/11224/26589/29074/11222/65003/84311/3396/51069/6173/55173/51253/6159/51187/6183/64976/51073/84545/9801/6229/10884/6170/6203/51649/54998/51121/51065/6147/200916/6161/64963/7818/64949/6157/6175/10240/51373/6150/6209/60488/6187/6152/6136/6223/57129/6182/6169/92259/6130/7311/6217/100008587/109864281/106632260/109910381/109864274/124995/65080/4736/51258/65993/6156/6132/6146/10573/63875/65008/51642/6207/6155/6135/6134/6158/6218/6154/6227/6167/6138/6176/6171/6208/6181/6202/6165/6143/6204/6139/6233/29088/6193/28977/6206/51116/6122/6192/64960/64951/6234/9045/6201/23107/6128/6166/79590/6188/6224/6124/6210/6141,0.704975715167238
hsa03040,Spliceosome,140,0.555145646566069,2.13452960123958,1.7259401744073e-05,0.00303765470695685,0.00273313690630875,2383,"tags=35%, list=14%, signal=30%",51645/22916/4809/51690/6636/29896/102724594/8175/3312/6633/6635/11017/23658/56949/83443/25804/3303/6432/3192/10992/9128/6427/10450/6627/6632/10189/23020/4670/51639/11157/4686/6634/27339/11325/10285/10262/2521/10291/6631/57819/10594/10907/220988/8683/6426/5093/84950/11338/7919,0.575610261071129
hsa03013,Nucleocytoplasmic transport,102,0.581418855412328,2.10946024656037,0.000191062132297302,0.0224179568562167,0.0201706089594183,2659,"tags=35%, list=16%, signal=30%",65110/22916/29107/23039/55706/10921/9631/7329/348995/1434/51068/1917/10189/3836/4686/3839/23214/6612/3837/5976/9688/10250/9972/9818/10526/57122/7341/3838/100101267/5901/81929/7919/23511/129401/7514/9883,0.518848077743792
hsa03008,Ribosome biogenesis in eukaryotes,79,0.579311602147827,2.0458247005901,0.000381434717599509,0.0335662551487568,0.0302013163456456,3027,"tags=51%, list=18%, signal=42%",4809/29107/55505/55226/1736/81691/83732/84135/102724159/51068/51602/27341/166378/26354/51077/92856/134430/10528/55781/23560/55651/65083/10436/1457/10248/9790/3692/29889/102157402/6949/54433/5901/7514/100008587/109864281/106632260/109910381/109864274/28987/23160,0.49849310876659
hsa04914,Progesterone-mediated oocyte maturation,91,0.556482989230075,2.0123679584618,0.000911071247901915,0.0458138684659249,0.0412211349888532,619,"tags=14%, list=4%, signal=14%",3320/102723555/729597/441273/8881/109/100310812/993/3326/5600/285955/196883/25847,0.477270815362862
hsa00100,Steroid biosynthesis,18,0.747468490779605,2.01114957300259,0.00164097557637649,0.0641803780982804,0.0577464448607428,2163,"tags=61%, list=13%, signal=53%",4047/6713/10682/1595/51478/6307/50814/1594/1718/3930/1717,0.45505986738723
hsa00531,Glycosaminoglycan degradation,17,-0.744701809142844,-1.86864763816512,0.000892164313877748,0.0458138684659249,0.0412211349888532,2968,"tags=71%, list=18%, signal=58%",2799/2588/411/23553/6448/3425/3073/3373/4669/3074/138050/2720,0.477270815362862
hsa03060,Protein export,30,0.626377182775097,1.86075877927479,0.00289250149780515,0.0783200405559548,0.0704686391303258,2015,"tags=37%, list=12%, signal=32%",6734/29927/6449/7917/58477/6730/10952/55176/60559/23480/196294,0.431707695803346
hsa03030,DNA replication,35,0.596367434137681,1.81272641339158,0.00819286932258591,0.152491708574495,0.137204770396226,1975,"tags=29%, list=12%, signal=25%",5982/6742/54107/4176/4175/246243/23649/6118/6119/6117,0.380730400722792
hsa05410,Hypertrophic cardiomyopathy,80,-0.508473841867478,-1.77983662487895,0.000529685578745888,0.0372898647437105,0.0335516427620568,3066,"tags=39%, list=18%, signal=32%",3672/3674/6546/3680/9254/784/781/5562/8516/7273/3691/3655/6443/6543/3908/489/8082/8910/3685/1636/782/1674/1756/6445/6547/3695/6262/3690/783/59283/6641,0.477270815362862
hsa05412,Arrhythmogenic right ventricular cardiomyopathy,76,-0.496584380323355,-1.69695447709298,0.00132534123606517,0.0583150143868677,0.052469070183538,3066,"tags=39%, list=18%, signal=32%",3672/3674/6546/3680/9254/1495/784/781/8516/3691/3655/6443/6543/3908/489/8082/8910/3685/782/1674/1756/6445/6547/1499/3695/6262/3690/783/59283/6641,0.45505986738723
