Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000148690,1714.56279482954,-0.121835673066132,0.115162809667773,-1.05794286729899,0.290081490208688,0.762142068835325
ENSG00000148700,6749.71896510703,-0.383598512065054,0.166950663234167,-2.29767588001141,0.0215802433432396,0.331288785185079
ENSG00000148704,248.550843679104,-1.76275308178289,1.16664196430595,-1.51096320526373,0.130797825724113,0.615323573578054
ENSG00000148719,1085.75722567659,-0.0895729040496277,0.0834668439032576,-1.07315551733869,0.283201345166624,0.756857547743906
ENSG00000148730,8570.89071848072,0.109881807061183,0.0809919865380097,1.35669973978988,0.174876635204245,0.661860483377016
ENSG00000148734,128.509405896359,0.0139443344475539,0.166296810164938,0.0838520861207355,0.933174035065985,0.984555289222463
ENSG00000148735,30.6485806066543,0.504198950337617,0.357731251153202,1.40943501221169,0.1587065772696,0.642967480084745
ENSG00000148737,623.807283966185,0.163950307983536,0.265979434193594,0.616402198465483,0.537629102732493,0.878741681468195
ENSG00000148773,12163.1094773895,0.179296190597543,0.280779927905044,0.638564843061639,0.5231060584184,0.872433009397993
ENSG00000148795,14.72358007333,0.34194718053174,0.40972134141624,0.834584743254446,0.403951555249201,0.823493879811186
ENSG00000148798,7879.60766590128,0.0829511731776611,0.281030690406003,0.295167666769143,0.767865800368491,0.947093873493944
ENSG00000148803,31.7171850054417,-0.0575602999878386,0.33921776577562,-0.169685393264198,0.865257561963621,0.969993504723452
ENSG00000148814,730.097637932961,-0.103569389440715,0.140300558837368,-0.73819655672768,0.460395014977871,0.847152054064425
ENSG00000148824,369.70804181857,0.0272748205798253,0.110760456399407,0.246250525381289,0.805488305838928,0.95630021107949
ENSG00000148826,40.7139143456203,-0.743125945174489,0.709123679036279,-1.0479496978361,0.294661783202526,0.765709097523212
ENSG00000148832,26.1072455189615,-0.446937700452061,0.299656391884599,-1.49150064058764,0.135830103153422,0.621183779608966
ENSG00000148834,458.355308445266,-0.205222620478887,0.14886364046667,-1.37859466445626,0.168019762536589,0.653191747128244
ENSG00000148835,522.794288509257,-0.0395057135471317,0.104553796692571,-0.377850587896811,0.705541590974552,0.930100027887873
ENSG00000148840,999.583619591411,0.371254234593134,0.171752925870092,2.16155988442338,0.030652116379828,0.382134534889218
ENSG00000148841,196.782098839818,-0.599290255056024,0.317092910324206,-1.88995160580314,0.0587644327222714,0.476086953242683
ENSG00000148842,904.883334407911,0.0885312597043118,0.0991463392595737,0.892935234578145,0.371891856889242,0.807731821195246
ENSG00000148843,3812.37916144774,0.125137401815777,0.137400259378731,0.910750841240029,0.362426669355211,0.803739811258058
ENSG00000148848,746.205992130962,0.133637062382511,0.340660399923473,0.392288221385671,0.694845265584301,0.92763443743753
ENSG00000148908,154.505073962841,0.599002292874403,0.449312715216272,1.33315232929938,0.182481819586737,0.66844120676468
ENSG00000148925,2949.96459041958,-0.116449044380465,0.133907445804049,-0.869623370688952,0.384506261650575,0.815680109150227
ENSG00000148926,140.067060296516,0.0238629502978093,0.522921377888363,0.0456339161236276,0.963602036163589,0.991254415363878
ENSG00000148935,114.885722465773,-0.456811811307645,0.441665196240729,-1.034294336968,0.300998583486675,0.770855500139141
ENSG00000148942,230.993267252591,-0.870585657439945,0.239412867147518,-3.63633612433839,0.000276543435605401,0.0401981809599538
ENSG00000148943,8533.01160021657,0.0093531204119719,0.112062287124976,0.0834635866528494,0.933482929976756,0.984555289222463
ENSG00000148948,746.23384208481,-0.741379195347248,0.322246349611332,-2.30065971652259,0.0214108727579732,0.329820975415925
ENSG00000148950,526.196074969925,-0.00774419343184135,0.0879675669612685,-0.0880346438960972,0.929849141177984,0.983939399607441
ENSG00000148985,202.319811769273,0.342568007267119,0.154081431444305,2.22329195709052,0.0261961195085949,0.35864974214637
ENSG00000149016,170.800524544323,0.11367254369368,0.154583259955916,0.735348340603616,0.462127374819296,0.847544794074699
ENSG00000149050,358.292065782103,-0.50144151750074,0.206284011184277,-2.43083074942146,0.0150642496762838,0.294417467937958
