Gene_ID,metafc,metap,Gene_Symbol,Gene_Description
ENSG00000260874,-0.328573435305784,,,
ENSG00000260896,0.155562768943656,0.907096911385652,,
ENSG00000260898,0.250501875912016,0.227319165482233,,
ENSG00000260903,-0.194332280269083,0.9032761610946,XKR7,XK related 7
ENSG00000260910,0.006654413593861,0.968534026828937,,
ENSG00000260913,-0.00684282462571351,0.839135568727465,,
ENSG00000260914,0.0141941069873138,,"",novel protein
ENSG00000260916,-0.144327120160243,0.681145142594538,CCPG1,cell cycle progression 1
ENSG00000260917,-0.0142179857377388,0.925820405258301,,
ENSG00000260930,-1.1285557597731,,,
ENSG00000260941,0.0645800003779413,0.982622687535699,,
ENSG00000260942,0.117139477154776,0.917424220090241,,
ENSG00000261008,-0.209484324136093,0.583037136718312,,
ENSG00000261024,0.158404322398404,0.820599705134802,,
ENSG00000261040,0.144963999486697,,,
ENSG00000261052,-0.053558694902383,0.98514887776532,SULT1A3,sulfotransferase family 1A member 3
ENSG00000261079,0.0817475869511721,,,
ENSG00000261083,0.390658336067008,,,
ENSG00000261105,0.104482995307199,,,
ENSG00000261115,0.0005192069671565,0.996565465704176,TMEM178B,transmembrane protein 178B
ENSG00000261121,0.121582029644857,0.906076881194114,,
ENSG00000261122,0.945788482878564,,,
ENSG00000261126,0.007426678490398,0.90466178825532,,
ENSG00000261136,0.08488227645484,0.88821538347635,,
ENSG00000261150,0.060969308034271,0.16584702001244,EPPK1,epiplakin 1
ENSG00000261175,0.0606846037738966,0.871859892541503,,
ENSG00000261186,0.148102354994467,,,
ENSG00000261221,0.13070432169844,0.874171244470584,ZNF865,zinc finger protein 865
ENSG00000261222,0.465882641859743,,,
ENSG00000261231,0.191220843496439,0.892993802697278,,
ENSG00000261236,0.201729505846268,0.583189293574197,BOP1,BOP1 ribosomal biogenesis factor
ENSG00000261279,0.117661916566784,0.718596550916511,,
ENSG00000261286,0.260787199608729,,,
ENSG00000261302,-0.222363589215335,,,
ENSG00000261308,-0.267529592147762,,FIGNL2,fidgetin like 2
ENSG00000261335,-0.3398035137065,0.650102525052988,,
ENSG00000261341,0.0827459875473059,0.990000972379834,SMIM47,small integral membrane protein 47
ENSG00000261366,0.058527119050818,0.994384716130506,,
ENSG00000261371,0.020748240060041,0.986899097193515,PECAM1,platelet and endothelial cell adhesion molecule 1
ENSG00000261373,0.64760327694431,0.278332637889035,,
ENSG00000261390,-0.118390547093371,0.971619433150058,,
ENSG00000261408,-0.173409129286164,0.638573454434412,TEN1-CDK3,TEN1-CDK3 readthrough (NMD candidate)
ENSG00000261423,-0.0319922215581456,0.948658836243397,,
ENSG00000261437,0.201169928245762,,,
ENSG00000261439,0.244176709510582,,,
ENSG00000261455,-0.0444496329534717,0.996161154494227,,
ENSG00000261456,-0.117158194497481,,TUBB8,tubulin beta 8 class VIII
ENSG00000261459,-0.272451583046446,,"",novel transcript
ENSG00000261465,0.00570068085558048,,,
ENSG00000261480,0.000114885779927325,,,
ENSG00000261498,-0.0593751223046448,0.996787341052921,,
ENSG00000261504,-0.285543272447313,0.917978724088549,,
ENSG00000261517,0.711190555324219,,,
ENSG00000261520,0.294078754286889,0.67154844418567,,
ENSG00000261522,1.24161458413177,,,
ENSG00000261556,-0.0430438581426012,0.842211260883928,,
ENSG00000261587,0.0745521171749712,,TMEM249,transmembrane protein 249
ENSG00000261594,0.230078485356982,,TPBGL,trophoblast glycoprotein like
ENSG00000261609,0.102351797496268,0.720195820501333,GAN,gigaxonin
ENSG00000261615,0.229594193796212,,,
ENSG00000261617,0.100278013501675,0.898844605644003,,
ENSG00000261634,0.0415975121551699,0.992340624398278,,
ENSG00000261645,0.753778247028539,,,
ENSG00000261649,0.268449350392482,0.821588779826501,GOLGA6L7,golgin A6 family like 7
ENSG00000261652,-0.146769369599725,0.933771054389398,PIERCE2,piercer of microtubule wall 2
ENSG00000261678,0.113885883830626,0.992116200082762,SCRT1,scratch family transcriptional repressor 1
ENSG00000261683,0.509569497854214,,,
ENSG00000261713,0.147313094942799,0.947385732353256,,
ENSG00000261737,0.11103657732464,0.887761866359335,,
ENSG00000261740,0.161997949453909,0.503585047123837,BOLA2-SMG1P6,BOLA2-SMG1P6 readthrough
ENSG00000261742,0.135485501253888,,,
ENSG00000261771,-0.254295330555377,0.977066124195961,,
ENSG00000261777,0.0563952125511538,0.610113506900958,,
ENSG00000261780,0.358248843884338,0.747816631525406,,
ENSG00000261787,-0.691914490360428,,TCF24,transcription factor 24
ENSG00000261794,-0.172408710018273,0.724407275257559,GOLGA8H,golgin A8 family member H
ENSG00000261796,-0.0419528053000113,0.977762399954889,ISY1-RAB43,ISY1-RAB43 readthrough
ENSG00000261801,-0.336278045138856,0.477318016823719,,
ENSG00000261804,0.196087445118697,0.508165008964685,,
ENSG00000261807,0.109061797793777,0.976114163376244,,
ENSG00000261824,-0.071249403024525,0.978660821487039,,
ENSG00000261832,-0.0333140541783428,0.999126712556018,CLN3,"CLN3 lysosomal/endosomal transmembrane protein, battenin"
ENSG00000261840,-0.463275351441463,,,
ENSG00000261856,0.149965218009753,0.8781011349085,,
ENSG00000261857,-0.064970895734938,0.902835726880235,MIA,MIA SH3 domain containing
ENSG00000261863,0.608944993859685,,,
ENSG00000261879,-0.00205011992420635,0.998015914935463,,
ENSG00000261893,-0.0240896837981775,0.994937303610282,CLK2,CDC like kinase 2
ENSG00000261934,0.307138267130277,0.731219509841198,PCDHGA9,"protocadherin gamma subfamily A, 9"
ENSG00000261936,0.58006683980858,,TAS2R45,taste 2 receptor member 45
ENSG00000261949,0.0821082100605042,,GFY,golgi associated olfactory signaling regulator
ENSG00000261984,-0.149543647532142,,TAS2R14,taste 2 receptor member 14
ENSG00000261992,-0.0516229527984211,0.972185212554901,GATAD2B,GATA zinc finger domain containing 2B
ENSG00000261994,-0.0439689173032228,0.998657525369902,,
ENSG00000262003,0.460376082421181,,,
ENSG00000262024,-0.176501584118512,0.649381060626755,TCF20,transcription factor 20
ENSG00000262074,0.263098087676422,0.725642519441794,,
ENSG00000262075,0.106303739380581,,,
ENSG00000262102,0.17931946125802,0.485395821401422,DSEL,dermatan sulfate epimerase like
ENSG00000262111,0.0144703596855175,,TAS2R30,taste 2 receptor member 30
ENSG00000262139,0.118631115906094,,ANO4,anoctamin 4
ENSG00000262145,0.0511392823019998,0.986107948146618,ATP23,ATP23 metallopeptidase and ATP synthase assembly factor homolog
ENSG00000262155,-0.194754271854046,0.18902681387456,,
ENSG00000262180,0.131374122563401,0.789918463520228,,
ENSG00000262185,0.140162681582235,0.839531426469445,,
ENSG00000262188,0.310649484059215,0.467297106395596,,
ENSG00000262209,0.173181137496186,0.456318106765712,PCDHGB3,"protocadherin gamma subfamily B, 3"
ENSG00000262217,0.133492129364012,,SLC5A8,solute carrier family 5 member 8
ENSG00000262223,-0.109153660706356,,,
ENSG00000262243,-2.00442008354511,,CES1,carboxylesterase 1
ENSG00000262246,-0.0941026825730738,0.785351154118709,CORO7,coronin 7
ENSG00000262299,0.155677520657974,,,
ENSG00000262304,0.115286091489846,,"",novel readthrough SHPK-TRPV1 protein
ENSG00000262327,-0.0146423728024209,0.992288484267718,AGK,acylglycerol kinase
ENSG00000262334,-0.72549790400132,,RPH3AL,rabphilin 3A like (without C2 domains)
ENSG00000262418,0.0871361822355234,,PTPRC,protein tyrosine phosphatase receptor type C
ENSG00000262435,0.133412823441603,0.242644717888963,,
ENSG00000262446,-0.236306322618313,0.778384322257387,GBA1,glucosylceramidase beta 1
ENSG00000262468,0.00341772952596151,0.778473629216344,,
ENSG00000262473,0.200455490668648,0.737937715934741,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
ENSG00000262484,0.211880386335513,0.673778453579649,CCER2,coiled-coil glutamate rich protein 2
ENSG00000262576,0.417939866195875,0.328050217629372,PCDHGA4,"protocadherin gamma subfamily A, 4"
ENSG00000262585,-0.113973680988995,0.548152763923809,,
ENSG00000262587,0.232160341188905,0.852854578847995,,
ENSG00000262599,0.0769192474353354,0.966508408568678,DENND11,DENN domain containing 11
ENSG00000262607,0.0290850794008479,,IQSEC3,IQ motif and Sec7 domain ArfGEF 3
ENSG00000262633,0.0173885639797389,,"",novel protein
ENSG00000262634,0.044983085011808,0.979226360277203,SKA1,spindle and kinetochore associated complex subunit 1
ENSG00000262655,-1.23157311768036,0.174125992185225,SPON1,spondin 1
ENSG00000262664,0.0424444881138952,0.987461843980175,OVCA2,OVCA2 serine hydrolase domain containing
ENSG00000262666,0.135511900425847,0.836154008317103,ENTREP3,endosomal transmembrane epsin interactor 3
ENSG00000262679,0.928876335905512,,,
ENSG00000262771,0.00503987659136855,0.965177580098902,SSBP1,single stranded DNA binding protein 1
ENSG00000262772,0.131377063147359,0.965217038018154,,
ENSG00000262788,0.207964599333191,0.0399447458216382,UTP4,UTP4 small subunit processome component
ENSG00000262795,-0.0830661666717419,0.936814399474034,IFNGR2,interferon gamma receptor 2
ENSG00000262814,0.309395073414388,0.475983117817452,MRPL12,mitochondrial ribosomal protein L12
ENSG00000262826,-0.0135859133181984,0.992381065729682,INTS3,integrator complex subunit 3
ENSG00000262833,0.138744990619469,0.898183593718376,,
ENSG00000262860,0.150217158580744,0.778418435079183,LSM14A,LSM14A mRNA processing body assembly factor
ENSG00000262911,-0.0899477316397749,0.76695372983042,DNAJC28,DnaJ heat shock protein family (Hsp40) member C28
ENSG00000262919,-0.0111495417040319,0.9776803587171,CCNQ,cyclin Q
ENSG00000262938,-0.672292771425509,0.590776176352055,C21orf62,chromosome 21 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:1305]
ENSG00000262943,-0.00578104823057099,0.670062945715172,,
ENSG00000262966,0.187218644347893,0.895623520353285,,
ENSG00000262986,-0.0222979947293208,,,
ENSG00000262999,0.109792966776568,0.938096065860756,,
ENSG00000263001,-0.0192200640881851,0.961451069428042,GTF2I,general transcription factor IIi
ENSG00000263002,-0.0091401489625024,0.969587484372041,ZNF234,zinc finger protein 234
ENSG00000263006,0.41358301150894,0.581361427672065,,
ENSG00000263020,0.134219041821576,,"",novel protein
ENSG00000263028,0.168838466921072,,TAS2R19,taste 2 receptor member 19
ENSG00000263042,0.315710131466559,,WEE2,WEE2 oocyte meiosis inhibiting kinase
ENSG00000263069,0.0340872134221051,0.993695814232272,,
ENSG00000263080,0.0866501657129619,,,
ENSG00000263097,-0.00680010204776251,,TAS2R31,taste 2 receptor member 31
ENSG00000263137,0.0232442803225441,,,
ENSG00000263155,0.151043847468789,,MYZAP,myocardial zonula adherens protein
ENSG00000263160,-0.0214650135461977,0.989936339689397,TMEM50B,transmembrane protein 50B
ENSG00000263163,-0.0568625192470869,0.978917625143729,SLC27A3,solute carrier family 27 member 3
ENSG00000263238,-0.239922617643757,0.851562306294883,CTSO,cathepsin O
ENSG00000263247,-0.172354061275372,0.764519702944033,PRH1,proline rich protein HaeIII subfamily 1
ENSG00000263290,-0.0139241355149631,0.794376216284608,SCAMP3,secretory carrier membrane protein 3
ENSG00000263307,-0.163875242472959,,,
ENSG00000263310,0.578801893449462,0.575999093938512,SALL3,spalt like transcription factor 3
ENSG00000263324,0.0485169616339115,0.977903766582682,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3
ENSG00000263327,-0.14794406668945,0.972767703258472,,
ENSG00000263400,-0.0595031369324285,,,
ENSG00000263465,0.0795581157028203,0.899310395297055,SRSF8,serine and arginine rich splicing factor 8
ENSG00000263499,0.302242174276953,0.51171370989864,,
ENSG00000263513,0.182660035887281,0.944223378932392,FAM72C,family with sequence similarity 72 member C
ENSG00000263528,-0.316336473610637,0.681159948105647,IKBKE,inhibitor of nuclear factor kappa B kinase subunit epsilon
ENSG00000263547,0.956066652358213,,,
ENSG00000263563,-0.815115752334077,,,
ENSG00000263581,0.29524434415099,,,
ENSG00000263586,-0.0530078740928455,,,
ENSG00000263711,-0.463925104868911,0.323688640428908,,
ENSG00000263724,0.680467262917954,,,
ENSG00000263753,-0.0803362154212044,0.542420842565373,,
ENSG00000263812,0.044900791158528,0.594771191462149,,
ENSG00000263818,-0.139240932272119,0.921020791224079,,
ENSG00000263843,0.15899702034139,0.933278188138028,,
ENSG00000263874,-0.324252459796361,0.564513318678067,LASP1NB,LASP1 neighbor
ENSG00000263878,0.51029902382244,,,
ENSG00000263934,-0.211162526611234,0.967470814985273,,
ENSG00000263956,0.0218968668018257,0.774815510260396,NBPF11,NBPF member 11
ENSG00000263958,0.508073354398126,0.856226081319933,,
ENSG00000263961,0.0261755051028076,0.998483817668455,RHEX,regulator of hemoglobinization and erythroid cell expansion
ENSG00000264026,-0.0147135453436836,,,
ENSG00000264049,0.135060342907994,0.787442588480568,,
ENSG00000264063,0.253293642794964,,,
ENSG00000264066,0.0346710724684987,,,
ENSG00000264151,0.253454228614648,0.84381028480827,,
ENSG00000264229,-0.400363472628125,,,
ENSG00000264230,-0.0790732861254274,0.951537574683153,ANXA8L1,annexin A8 like 1
ENSG00000264235,-0.071871835590937,0.737324252481203,,
ENSG00000264247,-0.0963704398503966,0.843235001594651,,
ENSG00000264278,-0.340715199626391,,,
ENSG00000264294,0.256767210121926,,,
ENSG00000264343,-0.022011702164828,0.344332520739074,NOTCH2NLA,notch 2 N-terminal like A
ENSG00000264364,0.119460525004528,0.842942531970473,DYNLL2,dynein light chain LC8-type 2
ENSG00000264402,0.437051601411425,,,
ENSG00000264404,-0.0034507655384801,,,
ENSG00000264462,0.585677170038739,,,
ENSG00000264464,0.336183129573608,0.579947874429296,,
ENSG00000264515,0.0779489789105231,0.973255371895177,,
ENSG00000264522,0.00963890252989363,0.998268306945399,OTUD7B,OTU deubiquitinase 7B
ENSG00000264589,-0.00756437202817849,0.886815170928847,,
ENSG00000264668,0.399406861932122,,"",novel protein
ENSG00000264707,0.155928937982637,0.876328304872405,,
ENSG00000264881,0.0405119811480599,,,
ENSG00000264920,0.0987817418579249,0.892724567652219,,
ENSG00000264940,-0.770259023143147,,,
ENSG00000264954,0.275007124828365,0.651903482673172,,
ENSG00000264985,0.132028247853266,0.866504055859889,,
ENSG00000265000,0.117908792920053,,,
ENSG00000265018,-0.411080355135572,,,
ENSG00000265069,0.527245495242489,,,
ENSG00000265107,-0.0915405232289557,,GJA5,gap junction protein alpha 5
ENSG00000265142,-0.138424748837581,0.959480357619528,,
ENSG00000265145,0.722000808807413,,,
ENSG00000265148,0.0374270310313811,0.974113243826457,,
ENSG00000265185,0.417366224763527,0.278938842356751,,
ENSG00000265190,0.586620801695694,,ANXA8,annexin A8
ENSG00000265241,-0.00284669801317785,0.937933371949188,RBM8A,RNA binding motif protein 8A
ENSG00000265298,-0.142911385976866,0.77258928305458,,
ENSG00000265301,0.308828536104616,,,
ENSG00000265354,0.064287746756103,0.74067186227424,TIMM23,translocase of inner mitochondrial membrane 23
ENSG00000265366,0.106124738362348,0.975038551012244,,
ENSG00000265369,-0.0731274172568644,0.972326378524079,,
ENSG00000265450,0.417617173410627,,,
ENSG00000265452,-0.0565568630590143,,,
ENSG00000265479,0.10867164159024,0.612381381029698,,
ENSG00000265489,0.0604716632819747,0.996665737224261,,
ENSG00000265491,0.0037807026527256,0.984266930271193,RNF115,ring finger protein 115
ENSG00000265496,-0.0505371826426935,,,
ENSG00000265555,0.310564809694714,,,
ENSG00000265666,-0.251951376439915,0.786138749135313,,
ENSG00000265681,0.148294181301838,0.913605673368412,RPL17,ribosomal protein L17
ENSG00000265688,-0.085327585812449,0.848112811338077,,
ENSG00000265692,0.092968725696808,0.979476732192065,,
ENSG00000265702,0.745525753291059,,,
ENSG00000265763,0.152614757468111,0.907362278456626,ZNF488,zinc finger protein 488
ENSG00000265778,0.427687126595075,0.0711146173177969,,
ENSG00000265806,0.215814764404624,,,
ENSG00000265808,0.0364740032762789,0.866625574005608,SEC22B,"SEC22 homolog B, vesicle trafficking protein"
ENSG00000265817,-0.245784003785062,0.776817417119333,FSBP,fibrinogen silencer binding protein
ENSG00000265845,0.314983082693542,0.777042012232397,,
ENSG00000265867,-0.156695053246287,,,
ENSG00000265917,-0.11671599239603,,,
ENSG00000265933,0.273050130519576,0.76960158546343,,
ENSG00000265962,-0.155963825180485,0.971347329687956,,
ENSG00000265972,-0.0789622773128729,0.989118602318757,TXNIP,thioredoxin interacting protein
ENSG00000265992,0.294031883245909,0.900614282480844,,
ENSG00000266013,0.538340505542896,,,
ENSG00000266016,-0.262567294267966,,,
ENSG00000266019,0.195894199543268,,,
ENSG00000266028,-0.118045197674441,0.705335358730779,SRGAP2,SLIT-ROBO Rho GTPase activating protein 2
ENSG00000266053,-0.0192863292379144,0.97029813977967,,
ENSG00000266074,0.0919723684364156,0.894534815079268,BAHCC1,BAH domain and coiled-coil containing 1
ENSG00000266079,-0.175720714458035,0.918574691033401,,
ENSG00000266094,-0.058181226341809,0.681938792909491,RASSF5,Ras association domain family member 5
ENSG00000266173,-0.0186684110008715,0.991798353895437,STRADA,STE20 related adaptor alpha
ENSG00000266256,0.214017515470916,0.864784327885764,,
ENSG00000266258,-0.0317022230577345,0.992429105119381,,
ENSG00000266278,0.057300928449979,0.990003189795368,,
ENSG00000266290,0.252164721631892,0.640459358896307,,
ENSG00000266302,-0.2576399267444,,"",novel transcript
ENSG00000266338,0.0557792051660602,0.9724160315465,NBPF15,NBPF member 15
ENSG00000266402,0.135025688529182,0.818900090310928,,
ENSG00000266405,-0.0987259226837034,0.916327697677366,,
ENSG00000266412,-0.0203693795654247,0.993237415866069,NCOA4,nuclear receptor coactivator 4
ENSG00000266433,0.0965210850922596,0.987773616507214,,
ENSG00000266472,-0.00996522191175751,0.9965455094771,MRPS21,mitochondrial ribosomal protein S21
ENSG00000266524,-0.42136770753231,0.904192892243911,GDF10,growth differentiation factor 10
ENSG00000266554,-0.207181329601597,,,
ENSG00000266709,0.408014784905234,0.82882533241235,,
ENSG00000266714,-0.13705576370593,0.962463764119914,MYO15B,myosin XVB
ENSG00000266733,-0.14764863693669,0.860893265568308,,
ENSG00000266835,0.0590553454409992,0.957532728077226,,
ENSG00000266852,-0.470389523457392,,,
ENSG00000266921,-0.0642044685337034,0.825830926571177,,
ENSG00000266962,-0.00529786094203805,0.981719790217628,,
ENSG00000266964,-0.365017341817115,,FXYD1,FXYD domain containing ion transport regulator 1
ENSG00000266967,0.0823071999589584,0.801760823337621,AARSD1,alanyl-tRNA synthetase domain containing 1
ENSG00000266970,0.164967360930439,,,
ENSG00000266976,0.01835219738436,0.571529981935315,,
ENSG00000266979,-0.0253475371938599,0.99864034257844,,
ENSG00000266983,-0.0590961600211315,,,
ENSG00000266993,0.0662696239443187,0.99001953103278,,
ENSG00000267028,0.31889953053472,,,
ENSG00000267039,-0.0773763276959268,,,
ENSG00000267041,0.112609720530202,0.916823042206446,ZNF850,zinc finger protein 850
ENSG00000267057,-0.337830172794348,,,
ENSG00000267058,0.105617530705816,0.909478375253092,,
ENSG00000267059,-0.0254101048355161,,"","novel transcript, readthrough between UQCR11 and MBD3"
ENSG00000267060,0.208998199528644,0.668025130292581,PTGES3L,prostaglandin E synthase 3 like
ENSG00000267064,0.0644680988597172,0.98943383900268,,
ENSG00000267065,0.124286668471187,0.846359126471255,,
ENSG00000267080,-0.0849976879271706,0.882298854989357,,
ENSG00000267082,0.208831649873502,,,
ENSG00000267100,0.0475372473942221,0.430557665430577,,
ENSG00000267106,-0.0653955075735245,0.769690679758351,,
ENSG00000267107,0.000286688753846992,0.882181617929485,,
ENSG00000267121,-0.089143188845588,,,
ENSG00000267123,0.198036764009239,0.913728285771564,,
ENSG00000267128,0.0330564000070225,0.311004232994688,,
ENSG00000267147,0.112349717582662,0.535170854305229,,
ENSG00000267165,-0.018451249262249,,,
ENSG00000267169,0.0573452945652105,0.680554736781531,,
ENSG00000267213,-0.0656087260520938,0.981160000523546,,
ENSG00000267221,0.0798859231440632,0.984735741565384,C17orf113,chromosome 17 open reading frame 113
ENSG00000267228,-0.0051172429591304,,"",novel transcript
ENSG00000267244,0.130130328641402,,,
ENSG00000267254,0.308427066919393,0.840487369886129,,
ENSG00000267260,-0.0226151854975075,,,
ENSG00000267270,0.19524266864231,0.850585802934992,,
ENSG00000267272,0.206912423432155,0.738243447553613,,
ENSG00000267278,-0.0069479206113911,0.999264056067261,,
ENSG00000267288,-0.251219851008797,,,
ENSG00000267296,-0.00556418275466404,0.999869093265571,,
ENSG00000267302,-0.0040079299564655,0.984439696878058,,
ENSG00000267309,0.0274618990160249,0.90293615746155,,
ENSG00000267313,-0.685076990440042,0.0120163085462831,,
ENSG00000267322,0.28354202502032,0.660964671542102,,
ENSG00000267348,0.210507908742457,0.939288881365173,,
ENSG00000267365,0.063405648083858,0.993091382614534,,
ENSG00000267368,0.538745033452264,,UPK3BL1,uroplakin 3B like 1
ENSG00000267374,0.0331372882066723,0.992089340257519,,
ENSG00000267391,-0.0411401378109532,,,
ENSG00000267395,0.106663532245706,0.955640353164814,,
ENSG00000267414,-0.24911435049106,0.593148858451862,,
ENSG00000267416,0.170665116767737,0.115093019286687,,
ENSG00000267454,0.0481073545450581,0.963448169901682,,
ENSG00000267470,0.0529820798143439,0.9943801426524,,
ENSG00000267496,-0.366584513964141,,,
ENSG00000267498,0.134084103397196,,,
ENSG00000267508,-0.0154785475257414,0.979946466533485,ZNF285,zinc finger protein 285
ENSG00000267519,-0.00596855473171188,0.999098125662528,,
ENSG00000267522,-0.0745081294379829,0.975189795801736,,
ENSG00000267532,0.167009813886034,0.532142532102277,,
ENSG00000267534,0.0683914445830492,0.967465695477601,S1PR2,sphingosine-1-phosphate receptor 2
ENSG00000267535,0.11891610495658,,,
ENSG00000267559,0.0989278494709682,0.932625434136614,,
ENSG00000267568,0.0589368057999134,,,
ENSG00000267575,-0.129605529274957,0.901146292271179,,
ENSG00000267586,-0.227523691867502,0.691034351755348,,
ENSG00000267645,0.797778555412515,0.000110154956883462,"","novel protein, POLR2J2-UPK3BL readthrough"
ENSG00000267659,-0.0650152366223844,0.988250202172948,,
ENSG00000267673,0.122097538960087,0.909423344586316,FDX2,ferredoxin 2
ENSG00000267680,-0.131503264703119,0.886412026155784,ZNF224,zinc finger protein 224
ENSG00000267697,-0.44420395991645,,,
ENSG00000267709,0.403216667445505,0.74164514272535,,
ENSG00000267712,-0.0186418490955967,,,
ENSG00000267719,-0.0218005381279735,0.991366031193709,,
ENSG00000267743,0.148159498438001,,,
ENSG00000267751,-0.488562481302856,0.0639598555768244,,
ENSG00000267761,-0.189463859661326,,,
ENSG00000267767,0.445845854869657,0.67919967914073,,
ENSG00000267795,0.144086772404589,,SMIM22,small integral membrane protein 22
ENSG00000267796,-0.0808483042912602,0.973150280224896,LIN37,lin-37 DREAM MuvB core complex component
ENSG00000267855,0.0606305516579784,0.92462137171858,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7
ENSG00000267858,-0.102139694497907,0.867856807730187,,
ENSG00000267871,-0.236369329498713,0.832440345276285,,
ENSG00000267882,0.23178194385301,0.496407801999773,,
ENSG00000267909,-0.292842706114559,0.801871079184752,CCDC177,coiled-coil domain containing 177
ENSG00000268001,-0.141657577947933,0.897281584583864,,
ENSG00000268006,-0.0144172374623027,0.782855283104264,,
ENSG00000268043,-0.0881866060369494,0.425211287979725,NBPF12,NBPF member 12
ENSG00000268061,-0.14363249032896,0.873390149935726,,
ENSG00000268066,-0.173275497453108,0.960481882980783,,
ENSG00000268089,-0.051395253275689,0.736982815178694,GABRQ,gamma-aminobutyric acid type A receptor subunit theta
ENSG00000268095,0.286710087419922,,,
ENSG00000268129,-0.0880484777113719,0.971790932866536,,
ENSG00000268153,0.211421547250828,0.947860395786771,,
ENSG00000268173,0.0920009903042169,,"","novel protein, readthrough between PIK3R2 and IFI30"
ENSG00000268182,0.0926229713994746,0.947751649515553,SMIM17,small integral membrane protein 17
ENSG00000268257,-0.0917953929546455,,,
ENSG00000268350,-0.0351475447351572,0.511633974051844,FAM156A,family with sequence similarity 156 member A
ENSG00000268388,0.532878321961092,,,
ENSG00000268403,-0.0271112387419848,0.980817379706214,,
ENSG00000268439,0.120202904911612,0.770112650863849,,
ENSG00000268442,0.178136778472085,0.860090223127864,,
ENSG00000268460,0.191563708065647,0.845452785199243,,
ENSG00000268471,-0.040130159947832,0.996315075014052,,
ENSG00000268516,-0.134901960006786,0.806231454957338,,
ENSG00000268592,0.179892458909634,,,
ENSG00000268649,-0.0656958375152876,,,
ENSG00000268650,-0.363054505490663,,,
ENSG00000268658,0.0991350103534084,0.969567962957347,,
ENSG00000268686,-0.0524036150878986,0.707251983689043,,
ENSG00000268790,0.14042697696009,,"",novel protein
ENSG00000268864,0.710301354511832,0.388458033731933,,
ENSG00000268869,-0.0434828530968611,,,
ENSG00000268894,-0.136241106877587,,,
ENSG00000268895,-0.241903549842158,0.514967035670773,,
ENSG00000268996,0.0454075399025744,0.910167227480121,,
ENSG00000269019,-0.135889974847629,,,
ENSG00000269028,-1.24056925341352,4.20684474789246e-16,,
ENSG00000269054,-0.116570647667933,0.660254002889656,,
ENSG00000269067,1.85964390344156,,ZNF728,zinc finger protein 728
ENSG00000269113,-0.419072606959561,0.791415640335528,TRABD2B,TraB domain containing 2B
ENSG00000269190,0.112663856417938,0.788311696472498,FBXO17,F-box protein 17
ENSG00000269220,0.217874668055349,,,
ENSG00000269226,-0.476129576783289,,TMSB15B,thymosin beta 15B
ENSG00000269235,-0.0618506767525271,0.881270882698506,,
ENSG00000269289,0.135172671207599,0.813689324689205,,
ENSG00000269293,-0.0583345345376431,0.954260906973936,,
ENSG00000269313,-0.168863789705455,0.772506853600665,MAGIX,"MAGI family member, X-linked"
ENSG00000269335,-0.109347002413845,0.303625031824431,IKBKG,inhibitor of nuclear factor kappa B kinase regulatory subunit gamma
ENSG00000269343,0.0649488875321509,0.981655847113748,ZNF587B,zinc finger protein 587B
ENSG00000269386,-0.13776260367307,0.94414027560028,,
ENSG00000269404,0.042354178067515,0.868144634293902,SPIB,Spi-B transcription factor
ENSG00000269416,-0.046415631527035,0.992742516395917,,
ENSG00000269437,0.173430831509877,,NXF2B,nuclear RNA export factor 2B
ENSG00000269439,0.0823737865343699,,,
ENSG00000269502,-0.0298284936951853,,DMRTC1,DMRT like family C1
ENSG00000269556,-0.0420496577828791,0.947675117912374,TMEM185A,transmembrane protein 185A
ENSG00000269609,0.0222350725049228,0.979381631747826,,
ENSG00000269656,-0.081667974454216,,,
ENSG00000269699,2.57295867754031,,ZIM2,zinc finger imprinted 2
ENSG00000269713,0.0367741880751581,0.990005932309989,NBPF9,NBPF member 9
ENSG00000269720,-0.157551149520601,,CCDC194,coiled-coil domain containing 194
ENSG00000269743,-0.0195622063371593,0.968660337609609,SLC25A53,solute carrier family 25 member 53
ENSG00000269793,0.179265286678665,0.913944961208287,,
ENSG00000269821,0.162354915140191,0.895289951673167,,
ENSG00000269834,0.310954369358086,0.789021662851868,,
ENSG00000269842,-0.0100130165118643,,,
ENSG00000269845,0.215672357426394,0.939343627472515,,
ENSG00000269858,0.0049593845296599,0.992821164619206,EGLN2,egl-9 family hypoxia inducible factor 2
ENSG00000269881,-0.0533771396823153,,,
ENSG00000269891,-0.101050207705871,0.979711942087837,ARHGAP19-SLIT1,ARHGAP19-SLIT1 readthrough (NMD candidate)
ENSG00000269893,0.23595919234869,0.0228913142146332,,
ENSG00000269896,0.0729699084418629,0.981149156057564,,
ENSG00000269897,-0.0609547278119208,0.930469451879321,COMMD3-BMI1,COMMD3-BMI1 readthrough
ENSG00000269900,-0.0475770271465868,,,
ENSG00000269904,0.2242785131073,,,
ENSG00000269955,0.0707225136151909,0.858003627440804,FMC1-LUC7L2,FMC1-LUC7L2 readthrough
ENSG00000269956,0.0852712967027399,0.95523510505149,,
